divipola,municipio,departamento,area_km2,celdas,muestreo,mmi_max,mmi_media,mmi_min,pga_max,vs30_medio,vs30_min,frac_mmi6,frac_mmi7,frac_mmi8,frac_pager6,frac_pager7,frac_pager8,peso_dano,pob_cabecera,pob_rural,pob_total,def_cuantitativo,def_cualitativo,def_habitacional,exposicion,vulnerabilidad,indice,pob_mmi6,pob_pager6,pob_mmi7,pob_pager7,pob_mmi8,pob_pager8,rank,nombre_norm,depto_norm,ambiguedad,requiere_contexto,menciones,notas_que_lo_nombran,menciones_nacional,menciones_regional,muertos_rep,heridos_rep,desaparecidos_rep,viv_colapsadas_rep,viv_averiadas_rep,fuente_perdidas,cobertura_dato,muertos_100k
25793,TAUSA,CUNDINAMARCA,201.872017633,204,celdas,5.0,4.316666603088379,4.0,6.4710001945495605,638.4147338867188,319.8999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2225.0,6433.0,8658.0,1.3024601936340332,38.97732925415039,40.279789447784424,0.0,1.4027978944778443,0.0,0,0,0,0,0,0,592,tausa,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25845,UNE,CUNDINAMARCA,209.128268613,207,celdas,4.800000190734863,4.289855003356934,4.0,6.425000190734863,735.9352416992188,466.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3954.0,2676.0,6630.0,3.993055582046509,41.015625,45.00868058204651,0.0,1.450086805820465,0.0,0,0,0,0,0,0,593,une,cundinamarca,corto,True,0,0,0,0,,,,,,,1,
25807,TIBIRITA,CUNDINAMARCA,56.5473944722,58,celdas,4.599999904632568,3.958620548248291,3.900000095367432,4.434000015258789,804.4776000976562,388.8999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,2592.0,3384.0,4.270109176635742,58.09334564208984,62.363454818725586,0.0,1.6236345481872558,0.0,0,0,0,0,0,0,594,tibirita,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25653,SAN CAYETANO,CUNDINAMARCA,287.807945312,289,celdas,4.599999904632568,4.206228733062744,4.0,5.98799991607666,794.435302734375,526.2999877929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,3767.0,4790.0,27.815467834472656,55.63093566894531,83.44640350341797,0.0,1.8344640350341797,0.0,0,0,0,0,0,0,595,san cayetano,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25645,SAN ANTONIO DEL TEQUENDAMA,CUNDINAMARCA,88.5656486813,90,celdas,4.800000190734863,4.381111145019531,4.199999809265137,7.208000183105469,848.8900146484375,607.5999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,10331.0,12209.0,3.205451726913452,45.2801628112793,48.48561453819275,0.0,1.4848561453819276,0.0,0,0,0,0,0,0,596,san antonio del tequendama,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25594,QUETAME,CUNDINAMARCA,137.82853868,140,celdas,4.400000095367432,4.024285793304443,4.0,4.502999782562256,866.2671508789062,590.5999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.0,3367.0,5191.0,2.596618413925171,70.71256256103516,73.30918097496033,0.0,1.7330918097496033,0.0,0,0,0,0,0,0,597,quetame,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25535,PASCA,CUNDINAMARCA,271.71375179,270,celdas,5.0,4.449629306793213,4.199999809265137,7.789999961853027,765.55859375,432.1000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3532.0,5885.0,9417.0,9.721254348754885,41.39372634887695,51.11498069763184,0.0,1.5111498069763185,0.0,0,0,0,0,0,0,598,pasca,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25530,PARATEBUENO,CUNDINAMARCA,885.533703356,730,celdas,4.800000190734863,4.2405476570129395,3.799999952316284,4.427000045776367,507.9359130859375,225.6000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402.0,4507.0,8909.0,14.567526817321776,50.341426849365234,64.90895366668701,0.0,1.64908953666687,0.0,0,0,0,0,0,0,599,paratebueno,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25518,PAIME,CUNDINAMARCA,173.635711186,173,celdas,4.800000190734863,4.364161968231201,4.099999904632568,6.900000095367432,754.1519775390625,498.6000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,2999.0,3718.0,43.73239517211914,45.63380432128906,89.3661994934082,0.0,1.893661994934082,0.0,0,0,0,0,0,0,600,paime,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25513,PACHO,CUNDINAMARCA,402.626777119,407,celdas,4.800000190734863,4.289926052093506,3.900000095367432,7.198999881744385,765.7952270507812,496.2000122070313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14881.0,10131.0,25012.0,7.125113010406494,37.0934944152832,44.2186074256897,0.0,1.442186074256897,0.0,0,0,0,0,0,0,601,pacho,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25438,MEDINA,CUNDINAMARCA,1196.74948999,1201,celdas,4.800000190734863,4.000249862670898,3.799999952316284,4.625,719.1273193359375,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5254.0,3327.0,8581.0,24.08357810974121,33.870967864990234,57.954545974731445,0.0,1.5795454597473144,0.0,0,0,0,0,0,0,602,medina,cundinamarca,unico,False,1,1,1,0,,,,,,,1,
25436,MANTA,CUNDINAMARCA,107.906512225,106,celdas,4.099999904632568,3.940566062927246,3.900000095367432,3.4560000896453857,828.6934814453125,650.5999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.0,2235.0,3420.0,2.8697571754455566,44.73877716064453,47.60853433609009,0.0,1.476085343360901,0.0,0,0,0,0,0,0,603,manta,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25426,MACHETÁ,CUNDINAMARCA,229.191506942,232,celdas,4.699999809265137,3.984482765197754,3.900000095367432,5.046000003814697,793.0379638671875,390.2999877929687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2198.0,4087.0,6285.0,3.0503978729248047,56.36604690551758,59.41644477844238,0.0,1.594164447784424,0.0,0,0,0,0,0,0,604,macheta,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25407,LENGUAZAQUE,CUNDINAMARCA,155.630376896,153,celdas,4.800000190734863,4.195425033569336,4.0,5.5879998207092285,615.7301025390625,331.79998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3792.0,6912.0,10704.0,1.5368494987487793,45.75619888305664,47.29304838180542,0.0,1.472930483818054,0.0,0,0,0,0,0,0,605,lenguazaque,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25372,JUNÍN,CUNDINAMARCA,343.825553771,344,celdas,4.599999904632568,4.0494184494018555,3.900000095367432,4.679999828338623,792.4000854492188,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,3768.0,4854.0,5.960617542266846,60.51091003417969,66.47152757644653,0.0,1.6647152757644652,0.0,0,0,0,0,0,0,606,junin,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25339,GUTIÉRREZ,CUNDINAMARCA,453.225490534,455,celdas,4.800000190734863,4.15142822265625,4.0,6.039999961853027,825.74462890625,476.7000122070313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,2229.0,3517.0,12.80334758758545,57.238494873046875,70.04184246063232,0.0,1.7004184246063232,0.0,0,0,0,0,0,0,607,gutierrez,cundinamarca,unico,False,31,10,27,4,,,,,,,1,
25335,GUAYABETAL,CUNDINAMARCA,222.824800878,225,celdas,4.5,4.023555278778076,4.0,4.881999969482422,867.076416015625,529.0999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2799.0,4343.0,7142.0,8.559919357299805,59.56696701049805,68.12688636779785,0.0,1.681268863677979,0.0,0,0,0,0,0,0,608,guayabetal,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25326,GUATAVITA,CUNDINAMARCA,252.36051681,256,celdas,5.0,4.187108993530273,3.900000095367432,6.5960001945495605,648.0660400390625,272.29998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726.0,3631.0,6357.0,1.0978044271469116,37.92415237426758,39.02195680141449,0.0,1.390219568014145,0.0,0,0,0,0,0,0,609,guatavita,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25312,GRANADA,CUNDINAMARCA,60.7049777804,59,celdas,5.0,4.637287616729736,4.300000190734863,7.965000152587891,683.7423706054688,462.1000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2595.0,5094.0,7689.0,2.082390308380127,43.141693115234375,45.2240834236145,0.0,1.452240834236145,0.0,0,0,0,0,0,0,610,granada,cundinamarca,nombre_repetido,True,0,0,0,0,,,,,,,1,
25299,GAMA,CUNDINAMARCA,107.686798306,109,celdas,4.199999809265137,3.9697248935699463,3.900000095367432,3.812999963760376,833.6522827148438,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,2187.0,3206.0,6.261180877685547,68.4257583618164,74.68693923950195,0.0,1.7468693923950194,0.0,0,0,0,0,0,0,611,gama,cundinamarca,corto,True,0,0,0,0,,,,,,,1,
50006,ACACÍAS,META,1123.73792941,1118,celdas,5.0,4.382111072540283,4.0,5.508999824523926,573.2974243164062,222.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79834.0,25870.0,105704.0,4.839877605438232,19.74573516845703,24.585612773895264,0.0,1.2458561277389526,0.0,0,0,0,0,0,0,612,acacias,meta,unico,False,1,1,0,1,,,,,,,0,
50150,CASTILLA LA NUEVA,META,514.685966597,524,celdas,5.0,4.77003812789917,4.400000095367432,5.052000045776367,288.4381408691406,215.8999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7211.0,10775.0,17986.0,11.069063186645508,39.4276237487793,50.496686935424805,0.0,1.5049668693542482,0.0,0,0,0,0,0,0,613,castilla la nueva,meta,unico,False,0,0,0,0,,,,,,,0,
50245,EL CALVARIO,META,270.307080713,267,celdas,4.5,3.987640380859375,3.900000095367432,4.607999801635742,869.2723388671875,482.2999877929687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,1238.0,1924.0,12.849162101745604,48.60335159301758,61.452513694763184,0.0,1.614525136947632,0.0,0,0,0,0,0,0,614,el calvario,meta,unico,False,0,0,0,0,,,,,,,0,
19075,BALBOA,CAUCA,413.211197428,409,celdas,4.900000095367432,3.9139366149902344,3.799999952316284,4.73799991607666,795.5713500976562,245.1000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5506.0,17050.0,22556.0,6.3387980461120605,76.44808959960938,82.78688764572144,0.0,1.8278688764572144,0.0,0,0,0,0,0,0,615,balboa,cauca,nombre_repetido,True,0,0,0,0,,,,,,,1,
18001,FLORENCIA,CAQUETÁ,2547.63121087,1220,celdas,4.300000190734863,3.884507894515991,3.700000047683716,3.36899995803833,772.5642700195312,375.7000122070313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165420.0,23200.0,188620.0,14.837367057800291,20.694887161254883,35.532254219055176,0.0,1.3553225421905517,0.0,0,0,0,0,0,0,616,florencia,caqueta,unico,False,0,0,0,0,,,,,,,0,
18247,EL DONCELLO,CAQUETÁ,1106.0761511,386,celdas,4.400000095367432,3.9264252185821538,3.700000047683716,3.5940001010894775,777.0637817382812,322.70001220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13738.0,6123.0,19861.0,25.53052520751953,26.983348846435547,52.51387405395508,0.0,1.525138740539551,0.0,0,0,0,0,0,0,617,el doncello,caqueta,unico,False,0,0,0,0,,,,,,,0,
18256,EL PAUJÍL,CAQUETÁ,1234.73414492,294,celdas,4.099999904632568,3.9006800651550297,3.700000047683716,3.6089999675750737,786.97216796875,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9267.0,9705.0,18972.0,44.61749267578125,18.449426651000977,63.06691932678223,0.0,1.6306691932678223,0.0,0,0,0,0,0,0,618,el paujil,caqueta,unico,False,0,0,0,0,,,,,,,0,
18592,PUERTO RICO,CAQUETÁ,4146.39715969,3284,celdas,4.800000190734863,4.071010589599609,3.700000047683716,5.223999977111816,647.573974609375,224.6000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15164.0,12313.0,27477.0,37.85406494140625,22.764652252197266,60.61871719360352,0.0,1.606187171936035,0.0,0,0,0,0,0,0,619,puerto rico,caqueta,palabra_riesgosa,True,0,0,0,0,,,,,,,0,
19022,ALMAGUER,CAUCA,236.714830796,237,celdas,4.300000190734863,3.8510546684265137,3.799999952316284,3.424999952316284,818.4827270507812,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,17376.0,18376.0,8.12075424194336,84.45282745361328,92.57358169555664,0.0,1.9257358169555665,0.0,0,0,0,0,0,0,620,almaguer,cauca,unico,False,0,0,0,0,,,,,,,1,
19050,ARGELIA,CAUCA,775.787826117,775,celdas,4.5,3.9649033546447754,3.799999952316284,4.566999912261963,837.5751342773438,480.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511.0,25342.0,27853.0,28.61046028137207,47.8792610168457,76.48972129821777,0.0,1.7648972129821776,0.0,0,0,0,0,0,0,621,argelia,cauca,nombre_repetido,True,0,0,0,0,,,,,,,1,
19100,BOLÍVAR,CAUCA,797.820255536,610,celdas,4.599999904632568,3.947868824005127,3.700000047683716,4.077000141143799,700.5968627929688,324.29998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4331.0,33601.0,37932.0,3.1038331985473633,84.55526733398438,87.65910053253174,0.0,1.8765910053253176,0.0,0,0,0,0,0,0,622,bolivar,cauca,palabra_riesgosa,True,0,0,0,0,,,,,,,1,
19701,SANTA ROSA,CAUCA,3619.37102599,234,celdas,4.5,3.8799142837524414,3.799999952316284,3.5429999828338623,757.9047241210938,332.1000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,4717.0,5310.0,59.41422653198242,28.87029266357422,88.28451919555664,0.0,1.8828451919555664,0.0,0,0,0,0,0,0,623,santa rosa,cauca,palabra_riesgosa,True,0,0,0,0,,,,,,,1,
19392,LA SIERRA,CAUCA,208.354419869,206,celdas,4.5,4.135922431945801,3.900000095367432,4.370999813079834,651.4285278320312,407.2999877929687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773.0,9693.0,11466.0,12.12696647644043,70.265869140625,82.39283561706543,0.0,1.8239283561706543,0.0,0,0,0,0,0,0,624,la sierra,cauca,palabra_riesgosa,True,0,0,0,0,,,,,,,1,
19397,LA VEGA,CAUCA,516.0748807,520,celdas,4.5,3.977307558059693,3.799999952316284,4.208000183105469,753.294921875,371.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,23687.0,24376.0,16.048063278198242,75.14019012451172,91.18825340270996,0.0,1.9118825340270995,0.0,0,0,0,0,0,0,625,la vega,cauca,nombre_repetido,True,0,0,0,0,,,,,,,1,
19450,MERCADERES,CAUCA,697.981385333,444,celdas,4.800000190734863,4.017117023468018,3.700000047683716,4.208000183105469,566.8267822265625,250.1999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6570.0,20196.0,26766.0,8.10161304473877,72.65705108642578,80.75866413116455,0.0,1.8075866413116457,0.0,0,0,0,0,0,0,626,mercaderes,cauca,unico,False,0,0,0,0,,,,,,,1,
19532,PATÍA,CAUCA,755.291082879,758,celdas,5.0,4.236807346343994,3.900000095367432,4.953999996185303,563.424072265625,219.3000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14070.0,25387.0,39457.0,12.800980567932127,59.478153228759766,72.2791337966919,0.0,1.7227913379669189,0.0,0,0,0,0,0,0,627,patia,cauca,unico,False,0,0,0,0,,,,,,,1,
19585,PURACÉ,CAUCA,848.323308258,850,celdas,5.0,4.237293720245361,4.0,5.909999847412109,654.39794921875,284.29998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535.0,16686.0,18221.0,45.28883361816406,33.91527557373047,79.20410919189453,0.0,1.7920410919189451,0.0,0,0,0,0,0,0,628,purace,cauca,unico,False,7,7,7,0,,,,,,,1,
19622,ROSAS,CAUCA,169.091744495,173,celdas,4.699999809265137,4.116762638092041,3.900000095367432,4.90500020980835,702.8248291015625,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,11197.0,12211.0,13.859397888183594,55.20803451538086,69.06743240356445,0.0,1.6906743240356443,0.0,0,0,0,0,0,0,629,rosas,cauca,unico,False,0,0,0,0,,,,,,,1,
15897,ZETAQUIRA,BOYACÁ,251.505065138,186,celdas,4.0,3.824730634689331,3.700000047683716,2.5969998836517334,822.1343994140625,595.2999877929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,3387.0,4754.0,17.13021469116211,44.943111419677734,62.07332611083984,0.0,1.6207332611083984,0.0,0,0,0,0,0,0,630,zetaquira,boyaca,unico,False,0,0,0,0,,,,,,,0,
15879,VIRACACHÁ,BOYACÁ,62.5811446436,64,celdas,4.099999904632568,3.9187498092651367,3.799999952316284,2.75600004196167,705.9609375,509.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,2384.0,2907.0,2.0191285610198975,44.102020263671875,46.12114882469177,0.0,1.4612114882469176,0.0,0,0,0,0,0,0,631,viracacha,boyaca,unico,False,0,0,0,0,,,,,,,0,
15861,VENTAQUEMADA,BOYACÁ,160.011504483,158,celdas,4.699999809265137,4.117088794708252,3.900000095367432,4.442999839782715,611.2898559570312,316.1000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3187.0,14113.0,17300.0,3.1861629486083984,37.98361587524414,41.16977882385254,0.0,1.411697788238525,0.0,0,0,0,0,0,0,632,ventaquemada,boyaca,unico,False,0,0,0,0,,,,,,,0,
15842,ÚMBITA,BOYACÁ,146.085349795,147,celdas,4.5,3.962584972381592,3.900000095367432,4.2230000495910645,762.6163330078125,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.0,6408.0,7727.0,2.1425628662109375,65.59538269042969,67.73794555664062,0.0,1.677379455566406,0.0,0,0,0,0,0,0,633,umbita,boyaca,unico,False,0,0,0,0,,,,,,,0,
15837,TUTA,BOYACÁ,165.545964975,148,celdas,4.5,4.1074323654174805,3.799999952316284,2.88700008392334,454.8986511230469,304.79998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2620.0,5576.0,8196.0,2.725527763366699,38.15739059448242,40.88291835784912,0.0,1.4088291835784912,0.0,0,0,0,0,0,0,634,tuta,boyaca,corto,True,0,0,0,0,,,,,,,0,
15835,TURMEQUÉ,BOYACÁ,79.7066043723,78,celdas,4.5,3.982051372528076,3.900000095367432,4.159999847412109,745.572998046875,417.7999877929687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050.0,3537.0,5587.0,1.221896409988403,54.83871078491211,56.06060719490051,0.0,1.5606060719490051,0.0,0,0,0,0,0,0,635,turmeque,boyaca,unico,False,0,0,0,0,,,,,,,0,
15832,TUNUNGUÁ,BOYACÁ,29.2213080606,27,celdas,4.400000095367432,4.140740394592285,4.0,4.71999979019165,748.8814086914062,577.2999877929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,1249.0,1559.0,46.19771957397461,21.48288917541504,67.68060874938965,0.0,1.6768060874938966,0.0,0,0,0,0,0,0,636,tunungua,boyaca,unico,False,0,0,0,0,,,,,,,0,
68001,BUCARAMANGA,SANTANDER,153.786150509,59,celdas,4.300000190734863,4.094915390014648,3.799999952316284,2.068000078201294,567.4373168945312,414.6000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607951.0,10597.0,618548.0,5.594936847686768,14.499425888061523,20.09436273574829,0.0,1.200943627357483,0.0,0,0,0,0,0,0,637,bucaramanga,santander,unico,False,12,5,12,0,,,,,,,0,
68013,AGUADA,SANTANDER,75.2312479165,71,celdas,4.400000095367432,3.911266803741455,3.799999952316284,3.496000051498413,751.4591064453125,356.6000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,1502.0,1912.0,1.8932874202728271,35.11187744140625,37.00516486167908,0.0,1.3700516486167909,0.0,0,0,0,0,0,0,638,aguada,santander,unico,False,0,0,0,0,,,,,,,0,
25841,UBAQUE,CUNDINAMARCA,107.090788767,107,celdas,4.400000095367432,4.105607509613037,4.0,4.757999897003174,790.3720092773438,560.2000122070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1684.0,5239.0,6923.0,7.524059295654297,50.08749008178711,57.611549377441406,0.0,1.576115493774414,0.0,0,0,0,0,0,0,639,ubaque,cundinamarca,unico,False,1,1,1,0,,,,,,,1,
68077,BARBOSA,SANTANDER,46.7153819869,46,celdas,4.400000095367432,4.115218162536621,4.0,3.742000102996826,574.2086181640625,435.1000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26273.0,7969.0,34242.0,2.788639545440674,23.430747985839844,26.21938753128052,0.0,1.2621938753128052,0.0,0,0,0,0,0,0,640,barbosa,santander,nombre_repetido,True,0,0,0,0,,,,,,,0,
68079,BARICHARA,SANTANDER,137.275811696,137,celdas,4.199999809265137,3.7934303283691406,3.5999999046325684,2.4709999561309814,689.918212890625,325.20001220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4345.0,8811.0,13156.0,3.1702544689178467,40.46966552734375,43.6399199962616,0.0,1.436399199962616,0.0,0,0,0,0,0,0,641,barichara,santander,unico,False,0,0,0,0,,,,,,,0,
15816,TOGÜÍ,BOYACÁ,101.443124459,102,celdas,4.400000095367432,3.992156982421875,3.799999952316284,3.375999927520752,650.9686889648438,407.2000122070313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.0,3683.0,4442.0,10.732415199279783,44.4525032043457,55.18491840362549,0.0,1.551849184036255,0.0,0,0,0,0,0,0,642,togui,boyaca,unico,False,0,0,0,0,,,,,,,0,
68092,BETULIA,SANTANDER,431.248708654,434,celdas,4.5,3.842857360839844,3.700000047683716,2.937999963760376,689.7393188476562,250.3999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779.0,5107.0,6886.0,24.592145919799805,49.12386703491211,73.71601295471191,0.0,1.737160129547119,0.0,0,0,0,0,0,0,643,betulia,santander,nombre_repetido,True,0,0,0,0,,,,,,,0,
15814,TOCA,BOYACÁ,168.251862765,137,celdas,4.5,3.976642608642578,3.799999952316284,2.934999942779541,576.9555053710938,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4600.0,4369.0,8969.0,2.14623498916626,43.10658264160156,45.25281763076782,0.0,1.4525281763076785,0.0,0,0,0,0,0,0,644,toca,boyaca,corto,True,0,0,0,0,,,,,,,0,
68121,CABRERA,SANTANDER,65.5743093709,66,celdas,4.0,3.781818151473999,3.5999999046325684,2.1510000228881836,717.3970336914062,497.8999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,1606.0,2116.0,1.5564202070236206,46.10894775390625,47.66536796092987,0.0,1.4766536796092988,0.0,0,0,0,0,0,0,645,cabrera,santander,nombre_repetido,True,0,0,0,0,,,,,,,0,
68167,CHARALÁ,SANTANDER,419.218191692,323,celdas,4.199999809265137,3.819504976272583,3.5999999046325684,2.5269999504089355,684.1395874023438,353.20001220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8743.0,5179.0,13922.0,2.399360179901123,27.91255760192871,30.31191778182983,0.0,1.3031191778182984,0.0,0,0,0,0,0,0,646,charala,santander,unico,False,0,0,0,0,,,,,,,0,
19693,SAN SEBASTIÁN,CAUCA,419.034904536,389,celdas,4.599999904632568,3.976863861083984,3.799999952316284,3.9600000381469727,670.2128295898438,313.8999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,10286.0,10784.0,12.538540840148926,78.23741149902344,90.77595233917236,0.0,1.9077595233917235,0.0,0,0,0,0,0,0,647,san sebastian,cauca,unico,False,0,0,0,0,,,,,,,1,
54385,LA ESPERANZA,NORTE DE SANTANDER,669.899439711,679,celdas,4.400000095367432,3.8416788578033447,3.4000000953674316,2.48799991607666,504.8875122070313,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.0,10671.0,12632.0,17.839921951293945,65.92735290527344,83.76727485656738,0.0,1.837672748565674,0.0,0,0,0,0,0,0,648,la esperanza,norte de santander,palabra_riesgosa,True,0,0,0,0,,,,,,,1,
50251,EL CASTILLO,META,568.218055638,570,celdas,4.900000095367432,4.233859539031982,4.0,5.191999912261963,646.7017822265625,268.79998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3204.0,5338.0,8542.0,26.879085540771484,36.968955993652344,63.84804153442383,0.0,1.6384804153442385,0.0,0,0,0,0,0,0,649,el castillo,meta,palabra_riesgosa,True,0,0,0,0,,,,,,,0,
50577,PUERTO LLERAS,META,2535.77421009,1842,celdas,4.800000190734863,4.337296485900879,3.900000095367432,4.1519999504089355,316.79913330078125,207.8999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3983.0,6732.0,10715.0,42.0625,38.03125,80.09375,0.0,1.8009375,0.0,0,0,0,0,0,0,650,puerto lleras,meta,unico,False,0,0,0,0,,,,,,,0,
50689,SAN MARTÍN,META,5933.65235467,2145,celdas,5.0,4.472773551940918,4.0,5.10699987411499,333.1062316894531,224.6000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20504.0,8027.0,28531.0,13.53065586090088,18.617088317871097,32.14774417877197,0.0,1.3214774417877198,0.0,0,0,0,0,0,0,651,san martin,meta,nombre_repetido,True,0,0,0,0,,,,,,,0,
50686,SAN JUANITO,META,244.895419055,250,celdas,4.199999809265137,3.982800006866455,3.900000095367432,3.875,860.8076171875,593.7999877929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.0,645.0,1399.0,5.80110502243042,52.48618698120117,58.28729200363159,0.0,1.582872920036316,0.0,0,0,0,0,0,0,652,san juanito,meta,unico,False,0,0,0,0,,,,,,,0,
50683,SAN JUAN DE ARAMA,META,1167.0176871,1175,celdas,4.800000190734863,4.404595851898193,3.900000095367432,5.007999897003174,458.0035095214844,236.6000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4575.0,4939.0,9514.0,26.178861618041992,33.821136474609375,59.99999809265137,0.0,1.5999999809265135,0.0,0,0,0,0,0,0,653,san juan de arama,meta,unico,False,0,0,0,0,,,,,,,0,
50680,SAN CARLOS DE GUAROA,META,807.794796965,785,celdas,4.900000095367432,4.630827903747559,4.0,4.677999973297119,276.2037048339844,211.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7504.0,7425.0,14929.0,9.154146194458008,53.39454650878906,62.54869270324707,0.0,1.6254869270324708,0.0,0,0,0,0,0,0,654,san carlos de guaroa,meta,unico,False,0,0,0,0,,,,,,,0,
50606,RESTREPO,META,365.137620887,364,celdas,4.800000190734863,4.4090657234191895,3.900000095367432,4.875999927520752,507.4525146484375,230.1999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14416.0,7434.0,21850.0,4.0069684982299805,19.703832626342773,23.71080112457275,0.0,1.2371080112457276,0.0,0,0,0,0,0,0,655,restrepo,meta,nombre_repetido,True,0,0,0,0,,,,,,,0,
50590,PUERTO RICO,META,3428.13356997,1803,celdas,4.599999904632568,4.1213531494140625,3.700000047683716,3.2070000171661377,336.62518310546875,217.8999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6654.0,6920.0,13574.0,49.54778671264648,29.381568908691406,78.92935562133789,0.0,1.789293556213379,0.0,0,0,0,0,0,0,656,puerto rico,meta,palabra_riesgosa,True,0,0,0,0,,,,,,,0,
